Age,Education,Marital_Status,Income,Child,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,total_purchased,Accepted_campaign,Complain
45,higher_education,relationship,35523.0,only_kid,2013-10-03,8,11,5,22,12,5,11,66,3,0,3,2,7,6,no campaign,0
59,higher_education,single,79146.0,kid_and_teen,2014-04-24,33,245,16,223,21,43,16,564,8,1,8,2,6,17,no campaign,0
38,higher_education,relationship,78285.0,no_child,2013-10-28,13,647,107,391,175,67,40,1427,6,4,10,1,3,20,no campaign,0
48,higher_education,single,31626.0,only_kid,2013-05-10,12,39,1,9,2,1,34,86,2,1,2,1,7,5,3rd_campaign,0
74,higher_education,single,75127.0,no_child,2014-05-22,92,203,35,305,46,17,227,833,2,11,5,1,1,18,no campaign,0
71,higher_education,relationship,48726.0,only_teen,2013-04-27,90,138,3,38,4,0,59,242,3,2,4,3,6,9,no campaign,0
49,higher_education,relationship,74985.0,no_child,2012-09-11,8,587,51,898,247,0,86,1869,3,6,7,1,2,16,no campaign,0
39,higher_education,relationship,67430.0,no_child,2012-09-05,6,595,97,291,127,133,121,1364,11,5,12,1,6,28,no campaign,0
61,higher_education,relationship,46891.0,only_teen,2013-09-01,91,43,12,23,29,15,61,183,2,1,4,1,4,7,no campaign,0
70,higher_education,relationship,62058.0,only_teen,2013-05-26,52,301,7,74,10,0,58,450,6,1,7,4,6,14,no campaign,0
47,higher_education,relationship,72063.0,only_teen,2013-07-03,3,180,32,348,76,32,90,758,5,2,12,2,2,19,no campaign,0
75,higher_education,relationship,78939.0,no_child,2013-12-12,57,794,115,243,150,0,205,1507,8,5,6,1,3,19,no campaign,0
61,higher_education,single,42720.0,kid_and_teen,2013-04-24,9,392,5,91,28,26,112,654,7,3,7,8,8,17,last_campaign,0
54,higher_education,relationship,33622.0,kid_and_teen,2013-04-13,22,39,1,22,3,4,12,81,2,0,4,3,7,6,no campaign,0
69,higher_education,relationship,6835.0,only_teen,2012-12-08,76,107,2,12,2,2,12,137,0,0,1,0,20,1,no campaign,0
73,higher_education,relationship,41452.0,kid_and_teen,2013-03-06,86,13,0,3,0,0,0,16,1,0,2,1,7,3,no campaign,0
61,higher_education,single,40760.0,only_teen,2013-08-30,64,70,0,17,0,0,6,93,2,1,3,2,6,6,no campaign,0
68,higher_education,relationship,74250.0,no_child,2014-01-26,90,680,11,392,75,0,0,1158,2,11,4,1,1,17,no campaign,0
71,higher_education,single,51124.0,kid_and_teen,2013-12-18,79,26,1,11,0,1,4,43,1,0,3,2,3,4,no campaign,0
55,higher_education,single,72258.0,only_teen,2013-09-12,28,522,0,522,227,120,134,1525,6,9,5,2,2,20,no campaign,0
52,higher_education,single,71466.0,no_child,2014-04-05,86,412,12,546,78,182,0,1230,4,4,10,1,1,18,no campaign,0
50,higher_education,relationship,36283.0,kid_and_teen,2014-04-14,42,6,5,5,8,0,5,29,1,0,3,2,4,4,no campaign,0
56,higher_education,single,20587.0,only_kid,2014-05-11,39,2,3,6,4,1,9,25,1,1,2,1,7,4,no campaign,0
54,higher_education,relationship,30467.0,only_kid,2014-03-19,8,1,3,8,2,5,5,24,1,0,2,1,7,3,no campaign,0
54,higher_education,relationship,31590.0,only_kid,2013-06-18,40,6,2,15,6,6,3,38,1,0,3,1,8,4,no campaign,0
40,Basic,relationship,20425.0,only_kid,2012-10-29,5,4,12,5,3,16,17,57,2,0,3,2,7,5,no campaign,0
66,higher_education,relationship,17144.0,kid_and_teen,2014-02-15,96,18,2,19,0,2,6,47,3,0,4,5,7,7,no campaign,0
58,higher_education,single,42564.0,only_teen,2013-01-02,28,324,48,186,39,18,198,813,6,8,4,6,7,18,3rd_campaign,0
48,higher_education,relationship,43783.0,only_kid,2014-05-29,22,327,9,125,25,4,139,629,7,1,8,6,7,16,3rd_campaign,0
50,higher_education,single,40780.0,only_teen,2012-09-08,30,229,27,71,13,3,34,377,7,1,5,4,9,13,no campaign,0
81,higher_education,relationship,62847.0,no_child,2013-01-15,45,521,168,706,80,76,61,1612,3,6,4,1,2,13,no campaign,0
69,higher_education,relationship,82017.0,no_child,2012-11-07,58,184,23,446,30,23,23,729,5,4,7,1,2,16,1st_campaign,0
76,higher_education,single,16813.0,no_child,2013-07-19,49,4,8,11,12,2,13,50,2,0,3,1,7,5,3rd_campaign,0
48,higher_education,relationship,51267.0,kid_and_teen,2013-10-29,37,183,2,64,7,2,12,270,3,3,5,4,4,11,no campaign,0
65,higher_education,single,46524.0,only_teen,2013-04-05,70,31,19,35,26,14,52,177,1,1,5,2,3,7,no campaign,0
64,higher_education,single,45183.0,no_child,2013-01-20,33,219,3,60,12,9,12,315,4,1,7,1,7,12,4th_campaign,0
72,higher_education,relationship,70421.0,only_teen,2014-06-28,98,479,28,136,75,14,35,767,10,3,7,3,6,20,no campaign,0
61,higher_education,single,60161.0,only_teen,2012-10-23,17,584,44,212,46,8,177,1071,11,4,8,3,8,23,no campaign,0
53,higher_education,relationship,73926.0,no_child,2013-03-02,54,627,91,597,159,91,15,1580,6,5,12,1,3,23,no campaign,0
58,higher_education,relationship,19329.0,only_kid,2013-12-14,39,24,1,16,12,2,5,60,4,0,3,3,8,7,no campaign,0
56,higher_education,relationship,61872.0,only_teen,2013-12-13,81,330,5,159,36,27,16,573,4,4,9,4,4,17,no campaign,0
70,higher_education,single,46984.0,kid_and_teen,2013-03-26,71,19,1,10,2,1,8,41,1,0,3,1,5,4,no campaign,0
75,higher_education,relationship,34838.0,kid_and_teen,2013-01-19,62,28,23,29,29,14,47,170,2,1,4,3,6,7,no campaign,0
82,higher_education,single,82716.0,no_child,2013-11-05,8,606,148,228,15,148,22,1167,6,8,13,1,2,27,no campaign,0
68,higher_education,relationship,48192.0,no_child,2013-04-06,76,1039,43,204,153,58,29,1526,2,8,12,3,8,22,1st_campaign,0
50,higher_education,relationship,49681.0,kid_and_teen,2013-11-04,66,411,0,26,0,0,21,458,7,1,7,6,7,15,no campaign,0
55,higher_education,relationship,56850.0,only_teen,2014-03-23,83,34,1,19,2,7,0,63,1,1,3,1,2,5,no campaign,0
69,higher_education,relationship,55267.0,only_teen,2013-10-21,28,161,28,136,32,3,45,405,3,4,6,4,3,13,no campaign,0
54,higher_education,relationship,59666.0,kid_and_teen,2013-03-22,87,623,53,178,23,17,133,1027,3,2,8,7,8,13,4th_campaign,0
54,higher_education,single,72504.0,only_teen,2013-04-06,43,604,26,470,123,161,94,1478,5,9,6,2,2,20,no campaign,0
45,higher_education,relationship,26872.0,no_child,2013-10-16,0,3,10,8,3,16,32,72,1,1,2,1,6,4,no campaign,0
54,higher_education,single,21359.0,only_kid,2013-04-20,1,12,2,17,6,1,10,48,2,0,3,2,8,5,last_campaign,0
51,higher_education,single,73170.0,no_child,2014-05-31,1,184,174,256,50,30,32,726,5,4,6,1,2,15,no campaign,0
71,higher_education,relationship,52750.0,only_teen,2013-02-04,72,393,0,239,90,69,69,860,5,7,9,6,4,21,no campaign,0
40,higher_education,relationship,91820.0,no_child,2013-11-23,72,410,73,747,76,161,30,1497,5,5,12,0,1,22,no campaign,0
56,higher_education,relationship,65968.0,only_teen,2014-05-12,12,376,9,83,19,4,4,495,5,4,7,2,3,16,no campaign,0
50,higher_education,relationship,30772.0,kid_and_teen,2014-03-12,89,7,2,4,2,1,4,20,1,0,2,1,6,3,no campaign,0
72,higher_education,single,22507.0,no_child,2012-11-24,67,68,0,226,51,157,68,570,10,2,4,3,9,16,no campaign,0
54,higher_education,relationship,65685.0,only_teen,2014-03-29,54,642,14,49,0,7,57,769,9,2,9,1,5,20,no campaign,0
48,higher_education,relationship,25804.0,only_kid,2013-09-01,34,8,7,9,13,6,12,55,2,0,3,2,8,5,no campaign,0
46,higher_education,single,76412.0,no_child,2013-05-05,15,840,53,804,23,71,17,1808,5,4,8,1,3,17,1st_campaign,0
54,higher_education,relationship,22063.0,only_kid,2013-08-08,43,7,10,13,3,11,11,55,2,0,3,2,7,5,no campaign,0
65,higher_education,single,57091.0,no_child,2014-06-15,0,464,5,64,7,0,37,577,7,3,7,1,5,17,2nd_campaign,0
63,higher_education,relationship,22419.0,no_child,2013-04-18,74,30,3,47,19,21,42,162,3,2,2,1,8,7,no campaign,0
67,higher_education,relationship,87771.0,only_teen,2013-05-22,61,1492,38,287,50,57,33,1957,5,10,4,1,6,19,1st_campaign,0
67,higher_education,single,78353.0,only_teen,2013-04-16,51,752,122,476,39,153,34,1576,10,2,11,1,8,23,no campaign,0
72,higher_education,relationship,93404.0,kid_and_teen,2013-05-07,97,1279,15,287,20,0,15,1616,3,4,7,3,5,14,4th_campaign,0
64,higher_education,single,37859.0,kid_and_teen,2013-01-12,75,22,1,8,2,1,2,36,1,0,3,2,8,4,no campaign,0
68,higher_education,single,80995.0,only_teen,2013-05-11,83,860,28,409,73,56,56,1482,8,9,4,1,4,21,no campaign,0
42,higher_education,relationship,16529.0,only_kid,2014-03-01,23,3,0,5,13,0,1,22,1,0,3,1,6,4,no campaign,0
50,higher_education,single,55412.0,kid_and_teen,2013-11-22,65,10,5,28,11,1,8,63,2,0,3,1,5,5,no campaign,0
34,higher_education,single,48789.0,no_child,2012-09-10,94,351,16,156,7,5,145,680,6,4,7,1,6,17,no campaign,0
59,higher_education,relationship,56575.0,kid_and_teen,2013-05-05,42,421,5,90,0,16,10,542,7,3,7,3,5,17,no campaign,0
46,higher_education,relationship,25130.0,only_kid,2013-10-02,10,2,5,7,0,18,18,50,2,0,3,2,7,5,no campaign,0
59,higher_education,relationship,35441.0,kid_and_teen,2013-02-14,94,25,1,9,2,1,1,39,1,0,3,2,8,4,no campaign,0
70,higher_education,relationship,71391.0,only_teen,2013-03-29,50,336,123,274,46,123,141,1043,6,5,12,5,3,23,no campaign,0
54,higher_education,single,49494.0,only_kid,2013-04-25,46,191,9,97,0,6,82,385,6,1,5,2,7,12,no campaign,0
46,higher_education,single,81702.0,no_child,2012-09-23,98,563,50,774,28,31,187,1633,7,7,12,1,3,26,no campaign,0
46,higher_education,single,45889.0,only_teen,2013-07-02,42,31,0,6,0,1,8,46,1,0,3,1,6,4,no campaign,0
49,higher_education,single,56628.0,only_teen,2014-03-21,30,479,5,82,7,17,171,761,7,6,5,2,5,18,3rd_campaign,0
76,higher_education,relationship,34026.0,kid_and_teen,2013-08-05,11,18,6,15,12,8,17,76,2,1,3,3,5,6,no campaign,0
52,higher_education,relationship,40049.0,only_teen,2012-11-29,61,91,65,52,10,44,28,290,3,2,6,3,5,11,no campaign,0
38,higher_education,single,34176.0,only_kid,2014-05-12,12,5,7,24,19,14,20,89,3,0,4,4,6,7,no campaign,0
45,higher_education,relationship,19419.0,only_kid,2012-11-10,76,2,14,28,16,3,7,70,4,0,3,4,9,7,no campaign,0
66,higher_education,relationship,82504.0,no_child,2013-07-27,2,362,50,431,134,35,54,1066,3,6,7,1,1,16,no campaign,0
56,higher_education,relationship,81205.0,no_child,2014-01-13,43,724,74,929,97,55,130,2009,5,6,7,1,2,18,2nd_campaign,0
35,higher_education,single,61618.0,no_child,2012-09-29,27,605,91,399,0,45,205,1345,3,6,8,2,3,17,no campaign,0
70,higher_education,single,55284.0,only_teen,2012-12-24,60,547,7,140,0,7,63,764,7,5,8,3,5,20,no campaign,0
63,higher_education,single,49980.0,only_teen,2013-10-23,79,104,1,54,13,9,14,195,3,1,5,2,5,9,no campaign,0
46,higher_education,relationship,15072.0,kid_and_teen,2013-05-10,96,8,2,15,0,10,18,53,3,1,3,4,5,7,no campaign,0
52,higher_education,single,49166.0,only_teen,2013-06-13,17,224,2,25,7,0,110,368,5,3,3,2,6,11,no campaign,0
72,higher_education,relationship,65324.0,only_teen,2014-01-11,0,384,0,102,21,32,5,544,6,2,9,3,4,17,no campaign,0
69,higher_education,relationship,82347.0,no_child,2012-11-06,38,556,54,845,202,133,63,1853,7,7,10,1,3,24,1st_campaign,0
60,higher_education,relationship,30843.0,kid_and_teen,2014-05-26,43,24,0,2,0,0,9,35,1,1,2,2,5,4,3rd_campaign,0
52,higher_education,relationship,46374.0,only_teen,2014-03-17,1,408,0,21,0,0,17,446,7,1,7,3,8,15,1st_campaign,0
47,higher_education,single,60474.0,only_teen,2013-04-01,25,265,199,303,234,9,170,1180,10,2,12,7,7,24,no campaign,0
53,higher_education,relationship,38576.0,only_teen,2014-03-04,2,34,0,7,0,0,0,41,1,0,3,1,7,4,no campaign,0
41,higher_education,relationship,55357.0,kid_and_teen,2013-02-19,66,374,64,116,84,25,64,727,6,2,11,3,5,19,no campaign,0
60,higher_education,relationship,37758.0,kid_and_teen,2012-10-04,49,27,2,10,0,0,1,40,1,0,3,2,8,4,no campaign,0
37,higher_education,relationship,85710.0,no_child,2013-05-05,5,600,20,350,29,30,33,1062,6,9,10,1,2,25,5th_campaign,0
57,higher_education,relationship,23228.0,only_kid,2014-01-26,71,13,2,18,6,1,0,40,2,0,3,2,8,5,no campaign,0
57,higher_education,relationship,44602.0,kid_and_teen,2014-02-15,35,167,2,89,0,0,34,292,6,1,4,6,8,11,no campaign,0
39,higher_education,relationship,7500.0,no_child,2013-01-09,94,0,2,3,4,1,5,15,0,0,3,1,6,3,no campaign,0
37,higher_education,relationship,38683.0,only_kid,2012-10-04,80,46,35,69,84,41,66,341,4,1,6,6,7,11,no campaign,0
51,higher_education,single,49514.0,only_kid,2013-12-17,61,88,39,78,58,13,93,369,6,1,4,2,7,11,no campaign,0
53,higher_education,relationship,57906.0,only_teen,2013-06-11,29,243,11,119,10,3,15,401,4,2,8,3,4,14,no campaign,0
60,higher_education,single,43456.0,only_teen,2013-03-26,0,275,11,68,25,7,7,393,5,1,8,3,5,14,no campaign,0
40,higher_education,single,19485.0,kid_and_teen,2013-09-24,80,6,0,4,0,0,0,10,1,0,2,1,7,3,no campaign,0
48,higher_education,relationship,53172.0,only_teen,2013-05-06,54,121,62,90,68,20,125,486,2,3,8,3,3,13,no campaign,0
47,higher_education,relationship,30545.0,only_kid,2012-10-17,71,4,12,15,19,7,12,69,2,0,3,2,7,5,no campaign,0
43,higher_education,relationship,70123.0,no_child,2013-09-28,27,1308,0,396,23,0,0,1727,5,7,4,1,3,16,2nd_campaign,0
67,higher_education,single,62450.0,only_teen,2014-01-06,61,515,47,267,62,66,38,995,5,5,4,2,3,14,4th_campaign,0
50,higher_education,relationship,21675.0,only_kid,2014-06-11,55,4,0,16,17,4,4,45,4,0,3,3,7,7,no campaign,0
45,higher_education,single,42395.0,kid_and_teen,2014-04-04,35,48,13,57,24,15,25,182,3,1,4,4,7,8,no campaign,0
48,higher_education,relationship,61346.0,only_kid,2013-10-06,34,562,58,168,43,16,142,989,5,7,10,1,3,22,no campaign,0
73,higher_education,relationship,80812.0,no_child,2013-09-17,95,769,22,500,210,143,33,1677,4,8,5,1,2,17,1st_campaign,0
55,higher_education,single,42835.0,kid_and_teen,2013-06-30,64,379,4,93,12,9,98,595,6,6,4,7,6,16,no campaign,0
43,higher_education,relationship,39922.0,only_kid,2013-02-14,30,29,12,59,19,1,36,156,3,0,4,2,8,7,no campaign,0
70,higher_education,single,86424.0,no_child,2014-04-05,12,387,68,569,89,45,68,1226,6,9,12,1,1,27,no campaign,0
48,higher_education,relationship,17117.0,only_kid,2013-01-17,96,12,23,38,30,18,7,128,3,1,3,4,9,7,no campaign,0
54,higher_education,single,24762.0,only_kid,2014-02-10,16,6,10,12,3,15,40,86,3,1,2,3,8,6,3rd_campaign,0
51,higher_education,relationship,35797.0,only_teen,2012-10-16,16,27,1,14,4,1,21,68,2,0,3,2,8,5,no campaign,0
51,higher_education,single,36627.0,kid_and_teen,2013-07-23,78,9,1,5,0,0,1,16,0,0,3,1,5,3,no campaign,0
45,higher_education,relationship,51111.0,kid_and_teen,2014-06-19,83,22,0,19,6,5,3,55,2,0,3,2,6,5,no campaign,0
54,higher_education,single,86857.0,no_child,2012-09-12,96,899,102,838,133,102,40,2114,5,6,10,1,2,21,last_campaign,0
56,higher_education,relationship,82072.0,no_child,2013-07-02,67,889,55,685,168,92,129,2018,3,2,13,1,1,18,no campaign,0
73,higher_education,single,46231.0,kid_and_teen,2012-11-26,87,189,2,55,0,5,12,263,6,1,4,4,9,11,no campaign,0
67,higher_education,relationship,42243.0,kid_and_teen,2013-12-11,34,48,0,2,0,0,5,55,2,0,3,2,7,5,no campaign,0
64,higher_education,relationship,51195.0,kid_and_teen,2013-04-01,46,230,14,156,82,24,58,564,9,2,5,8,8,16,no campaign,0
48,higher_education,single,68092.0,no_child,2013-12-16,7,852,60,207,78,36,48,1281,2,6,10,2,5,18,no campaign,0
53,higher_education,relationship,31814.0,only_kid,2013-02-09,73,35,3,20,4,1,20,83,2,0,3,2,9,5,3rd_campaign,0
61,higher_education,single,51390.0,kid_and_teen,2012-09-08,54,205,20,47,23,2,56,353,5,2,5,6,5,12,no campaign,0
43,higher_education,relationship,76630.0,no_child,2014-01-14,93,255,31,446,40,56,175,1003,3,10,11,1,1,24,no campaign,0
35,Basic,single,26868.0,only_kid,2014-04-30,52,0,0,1,8,3,2,14,1,0,2,1,7,3,no campaign,0
83,higher_education,single,48948.0,no_child,2013-02-01,53,437,8,206,160,49,42,902,7,10,5,2,6,22,3rd_campaign,0
54,higher_education,single,55260.0,only_teen,2012-12-12,81,825,8,53,11,0,242,1139,8,10,5,2,6,23,no campaign,0
70,higher_education,relationship,64090.0,only_teen,2013-08-07,8,316,58,161,76,51,135,797,6,9,4,1,5,19,last_campaign,0
68,higher_education,single,78331.0,only_teen,2014-01-23,97,756,138,354,160,169,61,1638,10,6,7,2,4,23,no campaign,0
52,higher_education,relationship,37087.0,only_kid,2013-08-11,50,194,55,134,15,0,3,401,4,2,8,3,6,14,no campaign,0
40,higher_education,single,21846.0,only_kid,2013-10-22,38,7,17,18,6,10,26,84,4,0,3,4,8,7,no campaign,0
68,higher_education,relationship,81320.0,no_child,2013-02-06,61,183,33,493,59,103,57,928,4,3,10,1,2,17,no campaign,0
56,higher_education,single,54137.0,only_teen,2013-08-16,46,171,0,11,0,1,20,203,4,1,4,2,6,9,no campaign,0
59,higher_education,relationship,66825.0,no_child,2013-07-14,73,243,101,405,29,40,40,858,4,5,6,1,2,15,no campaign,0
53,higher_education,relationship,57100.0,no_child,2013-12-04,19,181,21,69,39,3,96,409,3,3,6,1,3,12,no campaign,0
57,higher_education,relationship,58917.0,kid_and_teen,2013-03-24,10,151,7,89,0,7,28,282,4,1,6,5,5,11,no campaign,0
49,higher_education,single,85072.0,no_child,2014-04-09,94,494,92,391,194,11,241,1423,3,4,10,1,0,17,no campaign,0
65,higher_education,single,86429.0,no_child,2013-11-21,10,464,28,873,29,18,37,1449,7,4,7,0,2,18,1st_campaign,0
55,higher_education,single,45684.0,only_kid,2013-12-02,37,5,1,5,10,0,7,28,1,0,2,1,7,3,no campaign,0
52,higher_education,relationship,47889.0,only_kid,2014-01-04,94,29,0,29,0,5,4,67,2,0,3,1,5,5,no campaign,0
40,higher_education,relationship,45921.0,no_child,2014-03-10,23,102,9,49,24,3,12,199,2,1,6,1,4,9,no campaign,0
60,higher_education,single,78420.0,no_child,2013-06-29,75,604,28,674,91,28,28,1453,3,10,8,1,1,21,no campaign,0
34,higher_education,relationship,75114.0,no_child,2013-11-07,40,571,12,523,63,60,24,1253,3,10,5,1,2,18,no campaign,0
63,higher_education,single,52278.0,only_teen,2013-01-25,24,953,0,71,0,0,174,1198,10,5,10,6,8,25,last_campaign,0
54,higher_education,relationship,35641.0,only_kid,2013-07-14,11,63,3,67,8,9,28,178,3,1,4,2,7,8,last_campaign,0
32,higher_education,single,95529.0,no_child,2012-12-03,29,770,29,890,250,27,24,1990,7,3,7,1,3,17,5th_campaign,0
72,higher_education,relationship,62820.0,no_child,2013-05-11,51,398,61,265,138,61,53,976,3,4,6,1,1,13,no campaign,0
66,higher_education,relationship,73113.0,no_child,2013-12-26,86,741,19,154,50,9,28,1001,3,4,7,1,2,14,no campaign,0
44,higher_education,relationship,84169.0,no_child,2013-08-07,9,1478,19,403,0,19,0,1919,7,6,6,1,3,19,4th_campaign,0
72,higher_education,single,42607.0,only_teen,2013-11-17,30,156,29,56,30,32,47,350,3,2,7,2,3,12,no campaign,0
72,higher_education,single,74637.0,no_child,2013-05-18,73,960,64,464,146,0,16,1650,6,9,9,1,3,24,1st_campaign,0
71,higher_education,relationship,46015.0,kid_and_teen,2014-04-13,25,38,0,2,0,0,6,46,1,0,3,1,7,4,2nd_campaign,0
33,higher_education,single,72354.0,no_child,2013-04-17,67,315,26,473,220,12,182,1228,2,10,6,1,1,18,no campaign,0
57,higher_education,single,39858.0,only_kid,2013-01-24,67,15,20,25,2,7,26,95,2,0,4,1,6,6,last_campaign,0
78,higher_education,relationship,34469.0,kid_and_teen,2014-05-04,58,19,6,20,0,5,12,62,1,1,4,3,4,6,no campaign,0
40,higher_education,relationship,83033.0,only_kid,2014-05-18,82,812,99,431,237,149,33,1761,11,4,10,1,5,25,1st_campaign,0
47,higher_education,relationship,24401.0,no_child,2012-08-31,98,73,28,217,10,24,115,467,6,1,6,3,8,13,no campaign,0
48,higher_education,relationship,77583.0,no_child,2014-02-10,93,372,23,384,250,12,108,1149,4,5,9,1,2,18,1st_campaign,0
44,higher_education,single,74116.0,no_child,2013-12-30,53,871,111,704,145,55,166,2052,4,4,10,1,2,18,4th_campaign,0
33,higher_education,single,74293.0,no_child,2014-05-04,66,375,152,335,93,91,81,1127,5,4,6,1,2,15,no campaign,0
50,higher_education,relationship,68397.0,only_teen,2013-11-17,6,760,80,466,17,13,80,1416,6,9,5,1,3,20,no campaign,0
52,higher_education,relationship,79632.0,no_child,2014-04-08,42,471,0,510,99,21,12,1113,6,4,9,1,2,19,no campaign,0
37,higher_education,single,46107.0,only_kid,2014-02-10,78,31,9,27,16,9,33,125,1,1,4,1,3,6,no campaign,0
75,higher_education,single,64950.0,only_teen,2012-08-12,29,819,0,72,12,0,63,966,11,2,10,2,7,23,4th_campaign,0
37,Basic,relationship,25443.0,only_kid,2012-12-22,82,1,4,3,8,9,7,32,1,0,3,1,8,4,no campaign,0
74,higher_education,single,75127.0,no_child,2014-05-22,92,203,35,305,46,17,227,833,2,11,5,1,1,18,no campaign,0
55,higher_education,relationship,32892.0,only_kid,2014-05-25,78,26,0,15,2,1,2,46,3,0,3,2,8,6,no campaign,0
55,higher_education,relationship,71796.0,no_child,2013-10-24,54,354,21,311,167,75,32,960,9,3,4,1,4,16,no campaign,0
56,higher_education,relationship,67536.0,only_teen,2013-05-22,45,1253,0,447,23,71,35,1829,11,5,11,3,8,27,1st_campaign,0
55,higher_education,single,55239.0,only_teen,2013-07-14,59,371,17,238,23,24,106,779,7,5,11,3,5,23,no campaign,0
51,higher_education,single,60554.0,only_kid,2013-08-09,8,588,7,76,110,15,15,811,8,4,9,2,6,21,no campaign,0
74,higher_education,single,64831.0,kid_and_teen,2013-06-10,51,480,86,249,75,86,144,1120,6,3,5,8,6,14,no campaign,0
64,higher_education,relationship,56067.0,only_teen,2013-07-20,51,517,12,54,16,6,120,725,7,4,7,2,5,18,no campaign,0
43,higher_education,single,82025.0,no_child,2013-05-28,76,267,98,606,48,70,98,1187,3,2,6,1,1,11,5th_campaign,0
73,higher_education,relationship,94384.0,no_child,2013-03-04,62,1111,24,790,160,45,172,2302,5,8,5,0,2,18,1st_campaign,0
40,Basic,single,14906.0,no_child,2012-12-22,86,7,7,14,7,16,15,66,2,1,3,3,7,6,no campaign,0
39,higher_education,relationship,51563.0,no_child,2012-10-01,60,1166,0,48,0,0,36,1250,4,4,10,1,8,18,4th_campaign,0
44,higher_education,relationship,57937.0,only_teen,2014-02-16,56,261,42,144,55,48,133,683,4,4,9,3,3,17,no campaign,0
